Date,Market Cap,Volume,Open,Close
12/7/2023,857037901745,30306637688,43788,43270
12/6/2023,863171503830,37740677040,44106,43788
12/5/2023,820527379429,40273974905,41974,44106
12/4/2023,782845232813,14107800649,39960,41974
12/3/2023,771834682369,14892418344,39482,39960
12/2/2023,756249390093,24470176252,38688,39482
12/1/2023,737659515839,16566770728,37712,38688
11/30/2023,740494537383,20964545195,37810,37712
11/29/2023,738816928727,19715537241,37802,37810
11/28/2023,728040168286,17979133248,37250,37802
11/27/2023,733376783676,10229112671,37492,37250
11/26/2023,739536714717,7505379785,37810,37492
11/25/2023,737614054535,22996708652,37739,37810
11/24/2023,728816537112,11956046627,37293,37739
11/23/2023,732259726682,25245202377,37465,37293
11/22/2023,702705880302,18891503535,35965,37465
11/21/2023,732673492673,16005284775,37489,35965
11/20/2023,732521837352,12599067948,37414,37489
11/19/2023,715117663450,8877846889,36582,37414
11/18/2023,714651953917,22683923624,36528,36582
11/17/2023,707488742970,12023334732,36202,36528
11/16/2023,739215831747,28479730068,37904,36202
11/15/2023,694845286839,22330924588,35545,37904
11/14/2023,714263437354,18041088204,36549,35545
11/13/2023,725016899532,8831221164,37068,36549
11/12/2023,720323851791,12033297220,37123,37068
11/11/2023,730760729870,23152060053,37344,37123
11/10/2023,717022051490,38190964507,36768,37344
11/9/2023,699187515032,14717120833,35795,36768
11/8/2023,691660755958,18582602380,35437,35795
11/7/2023,683644463783,12717348150,35031,35437
11/6/2023,684647430279,12796779678,35062,35031
