Date,Market Cap,Volume,Open,Close
3/1/2024,61636826474,2095850380,399.79,407.35
2/29/2024,63859838283,2552523271,416.25,399.79
2/28/2024,60787603255,1960998138,395.06,416.25
2/27/2024,61796843521,2132809426,401.21,395.06
2/26/2024,59785926172,963041897,388.56,401.21
2/25/2024,58776784959,804985637,381.93,388.56
2/24/2024,57810488837,1749806072,375.43,381.93
2/23/2024,58775603394,2360192104,382.14,375.43
2/22/2024,58359108672,2661779520,378.93,382.14
2/21/2024,54726855157,1524613570,355.1,378.93
2/20/2024,54132337022,1110732463,351.82,355.1
2/19/2024,53951053589,757170568,350.17,351.82
2/18/2024,54363563383,933330586,352.83,350.17
2/17/2024,55555098180,1588840650,360.96,352.83
2/16/2024,54624493953,2136764834,355.03,360.96
2/15/2024,51395978506,672496071,333.85,355.03
2/14/2024,50013084967,739141007,325.11,333.85
2/13/2024,50408542027,813983945,327.91,325.11
2/12/2024,49303061990,432108285,320.51,327.91
2/11/2024,49684479383,514328389,322.83,320.51
2/10/2024,49760693080,1180454941,323.4,322.83
2/9/2024,49200833688,1167094483,319.31,323.4
2/8/2024,47401109068,583296869,307.88,319.31
2/7/2024,46583218384,397448079,302.8,307.88
2/6/2024,46272324647,593526896,300.81,302.8
2/5/2024,46871377111,660952642,304.76,300.81
2/4/2024,46091745160,293900008,299.72,304.76
2/3/2024,46333522222,468564688,301.17,299.72
2/2/2024,46148265214,576922486,299.91,301.17
2/1/2024,46192055347,623470375,300.21,299.91
1/31/2024,47188873308,603066399,307.32,300.21
1/30/2024,47758984442,643276219,310.75,307.32
1/29/2024,46902791586,569912681,304.8,310.75
1/28/2024,47056386364,430181295,305.78,304.8
1/27/2024,46443829653,873868568,302.02,305.78
1/26/2024,44954097752,1155198731,292.06,302.02
1/25/2024,45131103088,911262996,293.35,292.06
1/24/2024,45841747382,1166626987,298.51,293.35
1/23/2024,46940688609,874777343,304.72,298.51
1/22/2024,49042846215,500956293,318.63,304.72
1/21/2024,48645934442,448273872,315.98,318.63
1/20/2024,48287719207,1029964276,314.07,315.98
1/19/2024,48376933187,1144722659,314.57,314.07
1/18/2024,47591545232,1531777117,309.34,314.57
1/17/2024,48540451921,1341981226,315.48,309.34
1/16/2024,48978456178,1925904019,317.97,315.48
1/15/2024,46369619327,622433207,299.4,317.97
1/14/2024,46511820485,604671670,302.19,299.4
1/13/2024,45573685142,1438835227,296.78,302.19
1/12/2024,47518696443,1692987779,308.29,296.78
1/11/2024,47011551416,1417111614,305.37,308.29
