Date,Market Cap,Volume,Open,Close
12/2/2023,89384249585,35373881616,1.001,1.001
12/1/2023,89288339820,15515571280,0.999617,1.001
11/30/2023,89084951253,32989459687,1,0.999617
11/29/2023,88902002105,28438346222,1,1
11/28/2023,88794083115,35695475193,1.001,1
11/27/2023,88746412389,17770771080,1,1.001
11/26/2023,88779808675,19338450364,1.001,1
11/25/2023,88586091086,20268111203,1.001,1.001
11/24/2023,88521918321,20719397281,0.999878,1.001
11/23/2023,88395010860,42830366402,1.001,0.999878
11/22/2023,87923200610,27516845843,1.001,1.001
11/21/2023,87738748115,23962691853,1,1.001
11/20/2023,87719871443,26096151409,0.999726,1
11/19/2023,87745529028,19109444571,1.001,0.999726
11/18/2023,87575507815,43208238890,1,1.001
11/17/2023,87433708811,45546757507,0.999988,1
11/16/2023,87330293257,46901350494,1.001,0.999988
11/15/2023,87069254488,42274072500,1,1.001
11/14/2023,86852876182,41773412271,1,1
11/13/2023,86893346050,27803247984,1,1
11/12/2023,86670329266,31920994701,1.001,1
11/11/2023,86576842243,46823819721,1,1.001
11/10/2023,86220797905,54920351102,1,1
11/9/2023,85850353482,26532226455,0.999612,1
11/8/2023,85731510406,26719587656,1.001,0.999612
11/7/2023,85371206042,27959289871,1.001,1.001
11/6/2023,85387153374,26205078378,1.001,1.001
